ANO_ESCOLAR,CODIGO_ESCUELA,region,municipio,escuela,escuela_receptora,nivel,consolidada,matricula,matricula_2016-17,cambio_matricula,promedio_espanol,promedio_matematica,promedio_ingles,promedio_ciencias
2017-18,61515,SAN JUAN,SAN JUAN,Republica de Brazil,0,elemental,0,257,291,-11.68%,50,51.4,10.8,47.5
2017-18,62877,SAN JUAN,SAN JUAN,Republica de Colombia,0,superior,0,298,243,22.63%,11.8,0,0,16.7
2017-18,63149,SAN JUAN,SAN JUAN,Republica del Peru,0,intermedia,0,190,201,-5.47%,30.4,9.6,31.5,15
2017-18,64949,SAN JUAN,CAROLINA,Roberto Clemente,0,elemental,0,333,211,57.82%,35.2,40.3,14.6,74.3
2017-18,75739,SAN JUAN,GUAYNABO,Rosalina C Martinez,0,interlocking,0,378,310,21.94%,20.7,3,17.2,11.4
2017-18,62174,SAN JUAN,CAROLINA,Rvdo Felix Castro Rodriguez,0,intermedia,0,365,388,-5.93%,49.4,3.9,42.1,37.4
2017-18,62919,SAN JUAN,SAN JUAN,Sabana Llana,0,intermedia,1,178,144,23.61%,13,1,3,18
2017-18,60442,SAN JUAN,CAROLINA,Salvador Brau,0,superior,0,290,243,19.34%,30.4,4.4,18.9,42.5
2017-18,62927,SAN JUAN,SAN JUAN,San Agustin,0,elemental,0,329,286,15.03%,38.9,61.1,28,68.3
2017-18,64410,SAN JUAN,SAN JUAN,San Martin (Angeles Pastor),0,elemental,0,206,243,-15.23%,39,44.2,35.6,45
2017-18,75770,SAN JUAN,GUAYNABO,Santa Rosa III,0,elemental,0,358,310,15.48%,77.9,77.9,80.9,82.9
2017-18,62646,SAN JUAN,SAN JUAN,Santiago Iglesias Pantin,0,interlocking,0,269,197,36.55%,26.3,15.5,19,20.4
2017-18,63156,SAN JUAN,SAN JUAN,Santiago Iglesias Pantin,0,elemental,1,158,192,-17.71%,33,34,25,22
2017-18,75788,SAN JUAN,GUAYNABO,Santiago Iglesias Pantin,0,elemental,0,494,485,1.86%,54.2,62.8,46,70.6
2017-18,61770,SAN JUAN,SAN JUAN,Segundo Ruiz Belvis,0,elemental,1,169,165,2.42%,11,20,25,
2017-18,63164,SAN JUAN,SAN JUAN,Sofia Rexach,0,elemental,1,176,206,-14.56%,88,100,62,
2017-18,66316,SAN JUAN,SAN JUAN,Sotero Figueroa,0,superior,0,322,302,6.62%,79.4,49,77.5,79.1
2017-18,62943,SAN JUAN,SAN JUAN,Su Dr Arturo Morales Carrion,0,intermedia,0,380,333,14.11%,28.9,15.4,19.7,33.9
2017-18,75689,SAN JUAN,GUAYNABO,Su Rafael Hernandez,0,intermedia,1,135,197,-31.47%,16,6,12,41
2017-18,61788,SAN JUAN,SAN JUAN,Tomas Carrion Maduro,0,especializada,1,70,91,-23.08%,41,38,45,20
2017-18,61440,SAN JUAN,SAN JUAN,Trina Padilla de Sanz,0,superior,0,422,412,2.43%,54.9,11,45.1,74.7
2017-18,69013,SAN JUAN,TRUJILLO ALTO,Tulio Larrinaga,0,elemental,0,246,248,-0.81%,81.7,78.2,65.5,92.6
2017-18,61531,SAN JUAN,SAN JUAN,University Gardens,0,superior,0,566,611,-7.36%,100,96.1,99.2,100
2017-18,62166,SAN JUAN,SAN JUAN,Venus Gadens,0,interlocking,0,426,529,-19.47%,53,7.9,39.1,31.1
2017-18,65953,SAN JUAN,SAN JUAN,Victor Pares Collazo,0,especializada,0,99,77,28.57%,26.9,42.3,46.2,55.6
2017-18,69112,SAN JUAN,TRUJILLO ALTO,Jesus Silva,0,elemental,0,309,322,-4.04%,73,83.4,43.4,67.4
2017-18,69179,SAN JUAN,TRUJILLO ALTO,Alejandro Tapia y Rivera,0,interlocking,1,411,203,102.46%,24,1,18,28
2017-18,69054,SAN JUAN,TRUJILLO ALTO,Jose F Diaz,0,elemental,0,229,373,-38.61%,24,43.8,17.9,40
2017-18,62968,SAN JUAN,SAN JUAN,Villa Capri,0,elemental,0,222,255,-12.94%,96.8,98.9,92.6,100
2017-18,65557,SAN JUAN,SAN JUAN,Villa Granada,0,elemental,0,387,405,-4.44%,29.7,10.8,14.7,32.6
2017-18,61564,SAN JUAN,SAN JUAN,William D Boyce,0,intermedia,0,433,383,13.05%,16.1,4,18.4,20.5
2017-18,61507,SAN JUAN,SAN JUAN,Republica de Mexico,0,intermedia,1,114,164,-30.49%,11,,14,29
