ANO_ESCOLAR,CODIGO_ESCUELA,region,municipio,escuela,escuela_receptora,nivel,consolidada,matricula,matricula_2016-17,cambio_matricula,promedio_espanol,promedio_matematica,promedio_ingles,promedio_ciencias
2017-18,75770,SAN JUAN,GUAYNABO,Santa Rosa III,0,elemental,0,358,310,0.15,77.9,77.9,80.9,82.9
2017-18,62646,SAN JUAN,SAN JUAN,Santiago Iglesias Pantin,0,interlocking,0,269,197,0.37,26.3,15.5,19,20.4
2017-18,63156,SAN JUAN,SAN JUAN,Santiago Iglesias Pantin,0,elemental,1,158,192,-0.18,33,34,25,22
2017-18,75788,SAN JUAN,GUAYNABO,Santiago Iglesias Pantin,0,elemental,0,494,485,0.02,54.2,62.8,46,70.6
2017-18,61770,SAN JUAN,SAN JUAN,Segundo Ruiz Belvis,0,elemental,1,169,165,0.02,11,20,25,NA
2017-18,63164,SAN JUAN,SAN JUAN,Sofia Rexach,0,elemental,1,176,206,-0.15,88,100,62,NA
2017-18,66316,SAN JUAN,SAN JUAN,Sotero Figueroa,0,superior,0,322,302,0.07,79.4,49,77.5,79.1
2017-18,62943,SAN JUAN,SAN JUAN,Su Dr Arturo Morales Carrion,0,intermedia,0,380,333,0.14,28.9,15.4,19.7,33.9
2017-18,75689,SAN JUAN,GUAYNABO,Su Rafael Hernandez,0,intermedia,1,135,197,-0.31,16,6,12,41
2017-18,61788,SAN JUAN,SAN JUAN,Tomas Carrion Maduro,0,especializada,1,70,91,-0.23,41,38,45,20
2017-18,61440,SAN JUAN,SAN JUAN,Trina Padilla de Sanz,0,superior,0,422,412,0.02,54.9,11,45.1,74.7
2017-18,69013,SAN JUAN,TRUJILLO ALTO,Tulio Larrinaga,0,elemental,0,246,248,-0.01,81.7,78.2,65.5,92.6
2017-18,61531,SAN JUAN,SAN JUAN,University Gardens,0,superior,0,566,611,-0.07,100,96.1,99.2,100
2017-18,62166,SAN JUAN,SAN JUAN,Venus Gadens,0,interlocking,0,426,529,-0.19,53,7.9,39.1,31.1
2017-18,65953,SAN JUAN,SAN JUAN,Victor Pares Collazo,0,especializada,0,99,77,0.29,26.9,42.3,46.2,55.6
2017-18,69112,SAN JUAN,TRUJILLO ALTO,Jesus Silva,0,elemental,0,309,322,-0.04,73,83.4,43.4,67.4
2017-18,69179,SAN JUAN,TRUJILLO ALTO,Alejandro Tapia y Rivera,0,interlocking,1,411,203,1.02,24,1,18,28
2017-18,69054,SAN JUAN,TRUJILLO ALTO,Jose F Diaz,0,elemental,0,229,373,-0.39,24,43.8,17.9,40
2017-18,62968,SAN JUAN,SAN JUAN,Villa Capri,0,elemental,0,222,255,-0.13,96.8,98.9,92.6,100
2017-18,65557,SAN JUAN,SAN JUAN,Villa Granada,0,elemental,0,387,405,-0.04,29.7,10.8,14.7,32.6
2017-18,61564,SAN JUAN,SAN JUAN,William D Boyce,0,intermedia,0,433,383,0.13,16.1,4,18.4,20.5
2017-18,61507,SAN JUAN,SAN JUAN,Republica de Mexico,0,intermedia,1,114,164,-0.30,11,NA,14,29
